COLLISION_ID,crash_datetime,CRASH_YEAR,CRASH_MONTH,CRASH_HOUR,CRASH_WEEKDAY,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE TYPE CODE 1,persons_count,persons_injured,persons_killed,PEDESTRIAN,BICYCLIST,MOTORIST,median_age
3648123,2017-04-05 16:50:00,2017,4,16,Wednesday,MANHATTAN,10036.0,40.756653,-73.98635,0.0,0.0,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,25.5
8518,2013-10-11 11:40:00,2013,10,11,Friday,MANHATTAN,10038.0,40.7132425,-73.9982253,0.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,,,,,,,
3326144,2015-10-30 11:07:00,2015,10,11,Friday,BROOKLYN,11229.0,40.6076937,-73.9609097,0.0,0.0,Other Vehicular,SMALL COM VEH(4 TIRES) ,,,,,,,
3592131,2017-01-04 15:45:00,2017,1,15,Wednesday,UNKNOWN,,40.730194,-73.77758,1.0,0.0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,3.0,1.0,0.0,0.0,0.0,0.0,51.0
4854679,2025-11-03 10:38:00,2025,11,10,Monday,BROOKLYN,11233.0,40.68353,-73.91417,0.0,0.0,Other Vehicular,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,47.0
3313056,2015-10-09 19:45:00,2015,10,19,Friday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4434738,2021-07-06 16:20:00,2021,7,16,Tuesday,BROOKLYN,11249.0,40.715935,-73.96305,0.0,0.0,Driver Inattention/Distraction,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,34.0
4270282,2020-01-06 10:15:00,2020,1,10,Monday,UNKNOWN,,40.77537,-73.98772,0.0,0.0,Other Vehicular,Taxi,4.0,0.0,0.0,0.0,0.0,0.0,37.5
304560,2014-03-13 10:20:00,2014,3,10,Thursday,MANHATTAN,10016.0,40.7460781,-73.9749359,0.0,0.0,Unspecified,SMALL COM VEH(4 TIRES) ,,,,,,,
3731764,2017-08-15 20:00:00,2017,8,20,Tuesday,BRONX,10470.0,40.89646,-73.86921,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,37.0
4626821,2023-05-07 13:55:00,2023,5,13,Sunday,UNKNOWN,,40.637577,-74.14701,0.0,0.0,Driver Inattention/Distraction,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,36.0
3046972,2014-11-01 00:30:00,2014,11,0,Saturday,UNKNOWN,,40.7354542,-73.9170371,0.0,0.0,Lost Consciousness,PASSENGER VEHICLE,,,,,,,
4637228,2023-06-12 13:00:00,2023,6,13,Monday,QUEENS,11105.0,40.774628,-73.89987,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,70.0
3128707,2014-12-01 10:47:00,2014,12,10,Monday,BRONX,10453.0,40.8545875,-73.9018608,0.0,0.0,Turning Improperly,OTHER,,,,,,,
351016,2014-06-12 11:30:00,2014,6,11,Thursday,QUEENS,11432.0,40.7107097,-73.7930392,0.0,0.0,Lost Consciousness,BUS,,,,,,,
3516953,2016-09-10 16:00:00,2016,9,16,Saturday,BRONX,10460.0,40.84153,-73.87239,0.0,0.0,Driver Inattention/Distraction,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,43.5
3779721,2017-10-29 12:50:00,2017,10,12,Sunday,UNKNOWN,,40.688877,-73.980934,0.0,0.0,Following Too Closely,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,28.0
31961,2014-03-01 16:10:00,2014,3,16,Saturday,MANHATTAN,10036.0,40.7555161,-73.9836239,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
1001468,2014-07-30 18:40:00,2014,7,18,Wednesday,BROOKLYN,11236.0,40.6334065,-73.8947606,3.0,0.0,Failure to Yield Right-of-Way,PASSENGER VEHICLE,3.0,3.0,0.0,0.0,0.0,0.0,13.0
4504736,2022-02-17 23:00:00,2022,2,23,Thursday,BRONX,10460.0,40.8466,-73.88346,0.0,0.0,Driver Inattention/Distraction,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,36.0
3563921,2016-11-10 07:45:00,2016,11,7,Thursday,BROOKLYN,11221.0,40.688343,-73.932045,1.0,0.0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle,4.0,1.0,0.0,0.0,0.0,0.0,36.0
11401,2013-09-15 00:05:00,2013,9,0,Sunday,MANHATTAN,10014.0,40.7409424,-74.0074808,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4429398,2021-06-21 04:57:00,2021,6,4,Monday,UNKNOWN,,40.62139,-73.99555,0.0,0.0,Driver Inattention/Distraction,Pick-up Truck,4.0,0.0,0.0,0.0,0.0,0.0,36.0
4331747,2020-07-20 11:00:00,2020,7,11,Monday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,Pick-up Truck,3.0,0.0,0.0,0.0,0.0,0.0,36.0
2812854,2014-10-22 18:20:00,2014,10,18,Wednesday,STATEN ISLAND,10314.0,40.6135258,-74.1168418,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
3682158,2017-06-01 20:10:00,2017,6,20,Thursday,BROOKLYN,11234.0,40.618454,-73.9159,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3739566,2017-08-28 17:55:00,2017,8,17,Monday,QUEENS,11372.0,40.748405,-73.892624,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,37.0
4800854,2025-03-22 23:30:00,2025,3,23,Saturday,QUEENS,11420.0,40.682007,-73.816055,0.0,0.0,Driver Inattention/Distraction,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,36.0
3450021,2016-05-19 09:00:00,2016,5,9,Thursday,BROOKLYN,11203.0,40.63698,-73.936554,0.0,0.0,Unspecified,4 dr sedan,2.0,0.0,0.0,0.0,0.0,0.0,38.0
3918302,2018-06-07 23:40:00,2018,6,23,Thursday,UNKNOWN,,40.676094,-73.94992,0.0,0.0,Driver Inattention/Distraction,Sedan,7.0,0.0,0.0,0.0,0.0,0.0,24.0
3490402,2016-07-28 17:05:00,2016,7,17,Thursday,QUEENS,11367.0,40.72529,-73.8266,1.0,0.0,Reaction to Uninvolved Vehicle,Sedan,4.0,1.0,0.0,0.0,0.0,0.0,47.5
4124451,2019-05-02 16:25:00,2019,5,16,Thursday,BRONX,10473.0,40.82557,-73.85588,0.0,0.0,Unspecified,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,53.0
4023183,2016-06-14 17:15:00,2016,6,17,Tuesday,QUEENS,11354.0,40.765266,-73.81517,0.0,0.0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle,9.0,0.0,0.0,0.0,0.0,0.0,35.0
3866223,2018-03-18 13:25:00,2018,3,13,Sunday,MANHATTAN,10012.0,40.72104,-73.99616,0.0,0.0,Driver Inexperience,Station Wagon/Sport Utility Vehicle,7.0,0.0,0.0,0.0,0.0,0.0,56.0
4760886,2024-10-03 14:40:00,2024,10,14,Thursday,BROOKLYN,11218.0,40.65034,-73.97462,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,36.0
3381425,2016-01-31 15:45:00,2016,1,15,Sunday,UNKNOWN,,,,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
3562610,2016-11-17 19:50:00,2016,11,19,Thursday,BRONX,10467.0,40.856323,-73.87244,0.0,0.0,Unspecified,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,11.5
4303131,2020-03-22 21:00:00,2020,3,21,Sunday,UNKNOWN,,40.651863,-73.86536,3.0,0.0,Unsafe Speed,Sedan,7.0,3.0,0.0,0.0,0.0,0.0,28.0
3174069,2015-02-23 08:44:00,2015,2,8,Monday,BRONX,10466.0,40.8887198,-73.8633361,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3505720,2016-08-22 17:00:00,2016,8,17,Monday,QUEENS,11373.0,40.743256,-73.883606,1.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,6.0,1.0,0.0,0.0,0.0,0.0,45.5
4260104,2019-12-17 17:50:00,2019,12,17,Tuesday,QUEENS,11694.0,40.58005,-73.83641,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,32.0
4222885,2019-10-11 08:20:00,2019,10,8,Friday,BRONX,10466.0,40.89042,-73.855644,1.0,0.0,Failure to Yield Right-of-Way,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,57.0
269788,2013-03-17 10:30:00,2013,3,10,Sunday,QUEENS,11434.0,40.6722587,-73.7729671,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3178697,2015-03-01 21:20:00,2015,3,21,Sunday,QUEENS,11356.0,40.7853088,-73.8430266,0.0,0.0,Driver Inexperience,PASSENGER VEHICLE,,,,,,,
4398995,2021-03-13 01:43:00,2021,3,1,Saturday,QUEENS,11419.0,40.69548,-73.819885,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,39.5
4186393,2019-08-10 17:50:00,2019,8,17,Saturday,QUEENS,11420.0,40.67235,-73.80268,1.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,5.0,1.0,0.0,0.0,0.0,0.0,47.0
4760620,2024-10-02 05:55:00,2024,10,5,Wednesday,BRONX,10451.0,,,0.0,0.0,Driver Inexperience,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,64.0
4709180,2024-03-08 08:30:00,2024,3,8,Friday,QUEENS,11101.0,40.75657,-73.93397,0.0,0.0,Driver Inattention/Distraction,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,46.0
60495,2013-02-04 16:15:00,2013,2,16,Monday,MANHATTAN,10029.0,40.7950523,-73.9331565,0.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,,,,,,,
3390054,2016-02-16 22:50:00,2016,2,22,Tuesday,BRONX,10451.0,40.8197874,-73.9280121,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3452236,2016-05-27 13:55:00,2016,5,13,Friday,UNKNOWN,,40.721645,-73.843796,0.0,0.0,Turning Improperly,4 dr sedan,5.0,0.0,0.0,0.0,0.0,0.0,49.0
3365162,2016-01-05 20:53:00,2016,1,20,Tuesday,MANHATTAN,10031.0,40.8238869,-73.9523062,1.0,0.0,Unspecified,LARGE COM VEH(6 OR MORE TIRES),1.0,1.0,0.0,0.0,0.0,0.0,21.0
143126,2013-07-06 11:05:00,2013,7,11,Saturday,BROOKLYN,11219.0,40.6259834,-74.0015202,0.0,0.0,Lost Consciousness,PASSENGER VEHICLE,,,,,,,
4638059,2023-06-16 02:01:00,2023,6,2,Friday,QUEENS,11422.0,40.666416,-73.738495,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,26.0
4173018,2019-07-17 17:45:00,2019,7,17,Wednesday,QUEENS,11375.0,40.731613,-73.84892,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,30.0
2836930,2013-08-26 19:30:00,2013,8,19,Monday,UNKNOWN,,40.7104145,-73.9854409,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3611962,2017-01-24 17:30:00,2017,1,17,Tuesday,BROOKLYN,11216.0,40.67164,-73.95034,0.0,0.0,Passenger Distraction,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,31.0
315359,2014-04-04 17:20:00,2014,4,17,Friday,QUEENS,11101.0,40.7505668,-73.9522649,0.0,0.0,Backing Unsafely,PASSENGER VEHICLE,,,,,,,
4228889,2019-10-23 19:00:00,2019,10,19,Wednesday,QUEENS,11434.0,40.66705,-73.77411,1.0,0.0,Unspecified,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,31.0
4608662,2023-02-24 17:30:00,2023,2,17,Friday,QUEENS,11420.0,40.676235,-73.81992,0.0,0.0,Passing or Lane Usage Improper,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,43.0
4778278,2024-12-11 11:50:00,2024,12,11,Wednesday,BROOKLYN,11208.0,40.682392,-73.87662,0.0,0.0,Driver Inattention/Distraction,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,40.0
172228,2013-11-20 15:40:00,2013,11,15,Wednesday,BROOKLYN,11231.0,40.6816173,-73.9985182,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4242003,2019-11-15 17:00:00,2019,11,17,Friday,BRONX,10459.0,40.82892,-73.889946,0.0,0.0,Unspecified,Pick-up Truck,1.0,0.0,0.0,0.0,0.0,0.0,25.0
3953182,2018-08-01 18:30:00,2018,8,18,Wednesday,BROOKLYN,11217.0,40.681503,-73.974236,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,42.0
3991019,2018-09-29 16:40:00,2018,9,16,Saturday,UNKNOWN,,40.6904,-73.92365,1.0,0.0,Following Too Closely,Bike,1.0,1.0,0.0,0.0,0.0,0.0,29.0
4303441,2020-03-23 16:34:00,2020,3,16,Monday,QUEENS,11373.0,40.734657,-73.86482,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,50.0
2821668,2014-11-06 20:00:00,2014,11,20,Thursday,UNKNOWN,,,,0.0,0.0,Following Too Closely,PASSENGER VEHICLE,,,,,,,
11997,2014-02-01 21:30:00,2014,2,21,Saturday,MANHATTAN,10014.0,40.7302269,-74.0068554,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
1023897,2014-09-14 19:10:00,2014,9,19,Sunday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4613661,2023-03-15 21:45:00,2023,3,21,Wednesday,UNKNOWN,,40.825287,-73.88646,4.0,0.0,Passing or Lane Usage Improper,Sedan,7.0,4.0,0.0,0.0,0.0,0.0,25.0
4041006,2018-12-08 22:05:00,2018,12,22,Saturday,QUEENS,11419.0,40.69691,-73.815125,0.0,0.0,Backing Unsafely,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,24.0
1025441,2014-09-16 21:00:00,2014,9,21,Tuesday,BRONX,10462.0,40.849958,-73.8646736,1.0,0.0,Unspecified,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,27.0
3723,2013-09-04 10:35:00,2013,9,10,Wednesday,MANHATTAN,10014.0,40.727471,-74.0088467,0.0,0.0,Unspecified,SMALL COM VEH(4 TIRES) ,,,,,,,
3336328,2015-11-17 13:22:00,2015,11,13,Tuesday,QUEENS,11433.0,40.7008222,-73.7895391,0.0,0.0,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,,,,,,,
205160,2013-01-08 09:10:00,2013,1,9,Tuesday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4531907,2022-05-28 18:15:00,2022,5,18,Saturday,UNKNOWN,,40.74925,-73.739685,0.0,0.0,Driver Inattention/Distraction,Taxi,2.0,0.0,0.0,0.0,0.0,0.0,28.0
3605344,2017-01-26 18:55:00,2017,1,18,Thursday,BRONX,10469.0,40.87965,-73.84236,1.0,0.0,Driver Inattention/Distraction,Bike,1.0,1.0,0.0,0.0,0.0,0.0,22.0
4463874,2021-10-04 00:00:00,2021,10,0,Monday,UNKNOWN,,40.807186,-73.924286,0.0,0.0,Driver Inexperience,Station Wagon/Sport Utility Vehicle,6.0,0.0,0.0,0.0,0.0,0.0,27.0
3859572,2018-03-09 08:40:00,2018,3,8,Friday,UNKNOWN,,40.764988,-73.82067,0.0,0.0,Turning Improperly,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,53.0
3562358,2016-11-16 16:00:00,2016,11,16,Wednesday,UNKNOWN,,40.71976,-73.94476,0.0,0.0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,43.5
4281072,2020-01-30 12:00:00,2020,1,12,Thursday,UNKNOWN,,40.6953,-73.812096,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,36.0
4590614,2022-12-17 03:00:00,2022,12,3,Saturday,QUEENS,11372.0,40.74744,-73.885796,1.0,0.0,Alcohol Involvement,Sedan,8.0,1.0,0.0,0.0,0.0,0.0,36.5
3171682,2015-02-18 15:40:00,2015,2,15,Wednesday,QUEENS,11432.0,40.7205375,-73.7762082,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3216893,2015-05-08 14:50:00,2015,5,14,Friday,QUEENS,11385.0,40.7126973,-73.9005944,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
363793,2014-07-08 22:10:00,2014,7,22,Tuesday,STATEN ISLAND,10305.0,40.5980812,-74.0687169,0.0,0.0,Unspecified,VAN,,,,,,,
4669346,2023-10-06 14:14:00,2023,10,14,Friday,BROOKLYN,11203.0,40.658234,-73.9321,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,36.0
4596477,2023-01-06 14:44:00,2023,1,14,Friday,UNKNOWN,,40.57666,-73.965836,0.0,0.0,Driver Inattention/Distraction,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,40.0
3858627,2018-03-06 17:45:00,2018,3,17,Tuesday,UNKNOWN,,,,1.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,4.0,1.0,0.0,0.0,0.0,0.0,36.0
78769,2012-08-10 18:27:00,2012,8,18,Friday,BRONX,10457.0,40.8423486,-73.8983515,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4102521,2019-03-24 23:50:00,2019,3,23,Sunday,QUEENS,11374.0,40.72352,-73.86848,1.0,0.0,Unsafe Speed,,3.0,1.0,0.0,0.0,0.0,0.0,36.0
4753287,2024-08-24 11:00:00,2024,8,11,Saturday,BROOKLYN,11211.0,40.712536,-73.95139,0.0,0.0,Unspecified,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,35.0
4317648,2020-06-02 23:05:00,2020,6,23,Tuesday,BRONX,10453.0,40.858692,-73.90488,0.0,0.0,Failure to Yield Right-of-Way,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,36.0
3451067,2016-05-26 16:30:00,2016,5,16,Thursday,BROOKLYN,11201.0,40.688904,-73.980934,0.0,0.0,Backing Unsafely,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,56.0
4033809,2018-11-27 17:20:00,2018,11,17,Tuesday,UNKNOWN,,40.745056,-73.978615,0.0,0.0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,30.5
4086451,2019-02-25 09:00:00,2019,2,9,Monday,BROOKLYN,11207.0,40.690647,-73.90805,0.0,0.0,Unsafe Speed,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,0.0
87379,2013-07-31 22:15:00,2013,7,22,Wednesday,BRONX,10457.0,40.8387077,-73.909882,0.0,0.0,Backing Unsafely,PASSENGER VEHICLE,,,,,,,
293484,2012-07-27 08:35:00,2012,7,8,Friday,STATEN ISLAND,10312.0,40.5348304,-74.1533344,0.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,,,,,,,
4083567,2019-02-20 00:20:00,2019,2,0,Wednesday,QUEENS,11369.0,40.76374,-73.86337,2.0,0.0,Traffic Control Disregarded,Sedan,7.0,2.0,0.0,0.0,0.0,0.0,34.0
335440,2014-05-15 16:30:00,2014,5,16,Thursday,MANHATTAN,10011.0,40.7404431,-74.0020208,0.0,0.0,Unspecified,OTHER,,,,,,,
4109845,2019-04-05 10:19:00,2019,4,10,Friday,MANHATTAN,10036.0,,,0.0,0.0,Other Vehicular,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,26.0
216220,2013-05-01 18:55:00,2013,5,18,Wednesday,QUEENS,11379.0,40.7215945,-73.8764642,0.0,0.0,Driver Inexperience,SPORT UTILITY / STATION WAGON,,,,,,,
4082901,2019-02-09 22:45:00,2019,2,22,Saturday,MANHATTAN,10033.0,40.848118,-73.93089,1.0,0.0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,4.0,1.0,0.0,0.0,0.0,0.0,47.0
70031,2012-07-01 08:30:00,2012,7,8,Sunday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3887350,2018-04-21 03:45:00,2018,4,3,Saturday,MANHATTAN,10019.0,40.762966,-73.9819,0.0,0.0,Unsafe Speed,Taxi,4.0,0.0,0.0,0.0,0.0,0.0,36.0
4464366,2021-10-05 12:01:00,2021,10,12,Tuesday,BRONX,10456.0,40.82935,-73.90254,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,56.0
3206513,2015-04-20 00:01:00,2015,4,0,Monday,BROOKLYN,11212.0,40.6547385,-73.9069229,1.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,21.0
4201788,2019-09-08 18:00:00,2019,9,18,Sunday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,33.0
3878758,2018-04-10 21:40:00,2018,4,21,Tuesday,QUEENS,11362.0,40.75563,-73.73907,0.0,0.0,Driver Inattention/Distraction,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,45.0
3659478,2017-04-28 23:00:00,2017,4,23,Friday,QUEENS,11419.0,40.69054,-73.82392,1.0,0.0,Traffic Control Disregarded,Sedan,9.0,1.0,0.0,0.0,0.0,0.0,50.0
154503,2013-07-31 19:15:00,2013,7,19,Wednesday,BROOKLYN,11213.0,40.6635556,-73.9316086,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4416550,2021-05-14 21:25:00,2021,5,21,Friday,BROOKLYN,11215.0,40.660225,-73.99459,1.0,0.0,Unspecified,Sedan,5.0,1.0,0.0,0.0,0.0,0.0,36.0
4551878,2022-08-02 08:40:00,2022,8,8,Tuesday,MANHATTAN,10026.0,40.798832,-73.95203,2.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,6.0,2.0,0.0,0.0,0.0,0.0,36.0
4506061,2022-02-22 18:55:00,2022,2,18,Tuesday,MANHATTAN,10031.0,40.82211,-73.94809,1.0,0.0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,3.0,1.0,0.0,0.0,0.0,0.0,43.0
4036634,2018-12-02 11:21:00,2018,12,11,Sunday,QUEENS,11104.0,40.7437,-73.92335,0.0,0.0,Unspecified,Taxi,4.0,0.0,0.0,0.0,0.0,0.0,57.0
2988178,2012-12-07 04:49:00,2012,12,4,Friday,UNKNOWN,,,,0.0,0.0,Turning Improperly,PASSENGER VEHICLE,,,,,,,
3755883,2017-09-22 14:57:00,2017,9,14,Friday,QUEENS,11101.0,40.750244,-73.920135,0.0,0.0,Failure to Yield Right-of-Way,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,45.0
3122035,2012-12-24 00:33:00,2012,12,0,Monday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3696306,2017-06-19 06:57:00,2017,6,6,Monday,BROOKLYN,11210.0,40.638428,-73.951164,0.0,0.0,Turning Improperly,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,44.0
3804726,2017-12-07 19:00:00,2017,12,19,Thursday,QUEENS,11101.0,40.750343,-73.94199,0.0,0.0,Backing Unsafely,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,33.0
3719334,2017-07-19 17:11:00,2017,7,17,Wednesday,UNKNOWN,,40.75834,-73.95775,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,57.5
3385405,2016-02-06 12:13:00,2016,2,12,Saturday,QUEENS,11101.0,40.7539607,-73.9241562,0.0,0.0,Prescription Medication,PASSENGER VEHICLE,,,,,,,
4695832,2024-01-17 11:00:00,2024,1,11,Wednesday,BROOKLYN,11212.0,40.655704,-73.923195,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,45.0
3263465,2015-07-22 05:14:00,2015,7,5,Wednesday,STATEN ISLAND,10304.0,40.5893449,-74.1014938,0.0,0.0,Other Vehicular,PASSENGER VEHICLE,,,,,,,
4232493,2019-10-28 13:00:00,2019,10,13,Monday,UNKNOWN,,40.76217,-73.7568,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,45.0
3748702,2017-09-12 17:00:00,2017,9,17,Tuesday,UNKNOWN,,40.704033,-73.81711,0.0,0.0,Passing or Lane Usage Improper,Flat Bed,4.0,0.0,0.0,0.0,0.0,0.0,16.0
3834021,2018-01-23 09:40:00,2018,1,9,Tuesday,UNKNOWN,,40.708763,-73.998116,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,32.0
245080,2014-02-01 14:42:00,2014,2,14,Saturday,QUEENS,11377.0,40.7402725,-73.8958512,0.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,,,,,,,
3685861,2017-06-05 18:30:00,2017,6,18,Monday,BROOKLYN,11210.0,40.625843,-73.95537,0.0,0.0,Passing or Lane Usage Improper,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4712910,2024-03-26 16:31:00,2024,3,16,Tuesday,BROOKLYN,11207.0,40.68102,-73.8934,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,36.0
4369998,2020-11-21 13:35:00,2020,11,13,Saturday,UNKNOWN,,,,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,54.0
4720492,2024-04-24 19:28:00,2024,4,19,Wednesday,BROOKLYN,11212.0,40.668987,-73.915436,0.0,0.0,Unspecified,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,25.0
3840964,2018-02-05 01:49:00,2018,2,1,Monday,UNKNOWN,,40.66843,-73.91919,0.0,0.0,Alcohol Involvement,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,26.0
3752871,2017-09-14 18:30:00,2017,9,18,Thursday,QUEENS,11427.0,40.728024,-73.74764,0.0,0.0,Driver Inattention/Distraction,Pick-up Truck,4.0,0.0,0.0,0.0,0.0,0.0,45.5
355954,2014-06-21 14:22:00,2014,6,14,Saturday,QUEENS,11432.0,40.7071524,-73.7929853,2.0,0.0,Unspecified,PASSENGER VEHICLE,2.0,2.0,0.0,0.0,0.0,0.0,24.5
322642,2014-04-19 16:00:00,2014,4,16,Saturday,QUEENS,11358.0,40.7555009,-73.7927159,1.0,0.0,Fatigued/Drowsy,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,38.0
246348,2012-08-21 11:10:00,2012,8,11,Tuesday,QUEENS,11355.0,40.7455241,-73.8354369,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
